incident_datetime,incident_no,District_no,incident_type_code,incident_type
18/11/2020,792153,14,523.53,Mutual Aid Given - FRV
18/11/2020,792156,11,352.00,Vehicle accident-no injuries
18/11/2020,792155,15,624.00,Controlled burning
18/11/2020,792154,7,621.00,"Smoke scare, odour of smoke"
18/11/2020,792157,14,523.53,Mutual Aid Given - FRV
18/11/2020,792159,20,709.00,False alarm or false call not classified
18/11/2020,792161,14,523.53,Mutual Aid Given - FRV
18/11/2020,792158,8,514.00,Unauthorised burning
18/11/2020,792163,16,412.00,"Odour or gas, gas leak, (domestic or LPG)"
18/11/2020,792160,13,624.00,Controlled burning
18/11/2020,792162,13,352.00,Vehicle accident-no injuries
18/11/2020,792165,14,523.53,Mutual Aid Given - FRV
19/11/2020,792167,14,523.53,Mutual Aid Given - FRV
19/11/2020,792168,14,523.53,Mutual Aid Given - FRV
19/11/2020,792166,22,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
19/11/2020,792169,8,521.00,Assist police or other governmental agency
19/11/2020,792172,5,151.00,Passenger vehicle fire including buses
19/11/2020,792170,15,0.00,Type of incident undetermined
19/11/2020,792173,8,625.00,"Barbecue, hangi"
19/11/2020,792174,13,352.10,Vehicle accident-with injuries
19/11/2020,792177,11,352.10,Vehicle accident-with injuries
19/11/2020,792175,4,523.53,Mutual Aid Given - FRV
19/11/2020,792176,14,352.00,Vehicle accident-no injuries
19/11/2020,792179,13,352.10,Vehicle accident-with injuries
19/11/2020,792178,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/11/2020,792181,14,523.53,Mutual Aid Given - FRV
19/11/2020,792180,8,523.53,Mutual Aid Given - FRV
19/11/2020,792186,8,352.10,Vehicle accident-with injuries
19/11/2020,792184,8,0.00,Type of incident undetermined
19/11/2020,792182,22,621.00,"Smoke scare, odour of smoke"
19/11/2020,792183,5,769.00,Unintentional alarm - not involving a malfunction not classified
19/11/2020,792190,16,189.00,Outside refuse fire not classified
19/11/2020,792187,5,523.53,Mutual Aid Given - FRV
19/11/2020,792189,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/11/2020,792188,18,151.00,Passenger vehicle fire including buses
19/11/2020,792210,22,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/11/2020,792201,7,352.10,Vehicle accident-with injuries
19/11/2020,792200,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/11/2020,792224,16,111.00,Fire damaging structure and contents
19/11/2020,792193,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/11/2020,792197,20,751.00,Smoke detector operated-no fire-smoke from other location
19/11/2020,792215,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792207,14,141.00,"Outside storage fire, not rubbish"
19/11/2020,792195,2,765.00,Alarm activation due to workmen or occupier activities
19/11/2020,792196,2,184.00,Dumpster or other outside trash receptacle fire
19/11/2020,792198,8,523.53,Mutual Aid Given - FRV
19/11/2020,792199,14,523.53,Mutual Aid Given - FRV
19/11/2020,792204,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792202,13,700.00,False alarm or false call; insuff info to classify
19/11/2020,1080290,18,709.00,False alarm or false call not classified
19/11/2020,792205,9,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/11/2020,792203,18,113.00,Fire damaging contents only
19/11/2020,792216,18,152.00,Road or transport vehicle fire
19/11/2020,792262,,523.53,Mutual Aid Given - FRV
19/11/2020,792208,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792211,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792213,8,521.00,Assist police or other governmental agency
19/11/2020,792209,14,352.00,Vehicle accident-no injuries
19/11/2020,792206,9,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/11/2020,792225,18,164.00,Cultivated grain or crop fire (more than one hectare)
19/11/2020,792236,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792223,22,163.00,Grass fire (more than one hectare)
19/11/2020,792222,17,164.00,Cultivated grain or crop fire (more than one hectare)
19/11/2020,792212,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792219,15,173.20,Small grass fire (One hectare or less)
19/11/2020,792214,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792249,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792217,22,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/11/2020,792238,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792341,16,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792227,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792265,16,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792232,23,352.10,Vehicle accident-with injuries
19/11/2020,792234,2,352.10,Vehicle accident-with injuries
19/11/2020,792218,13,523.53,Mutual Aid Given - FRV
19/11/2020,792240,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/11/2020,792233,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792220,14,523.53,Mutual Aid Given - FRV
19/11/2020,792221,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792231,14,765.00,Alarm activation due to workmen or occupier activities
19/11/2020,792255,17,173.20,Small grass fire (One hectare or less)
19/11/2020,792237,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792226,10,352.00,Vehicle accident-no injuries
19/11/2020,792258,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792230,11,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/11/2020,792228,9,509.00,Other service call not classified (Public Service)
19/11/2020,792266,17,163.00,Grass fire (more than one hectare)
19/11/2020,792260,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792229,2,523.33,Mutual Aid Given - SES
19/11/2020,792235,18,611.00,Wrong location
19/11/2020,792252,15,162.00,Scrub or bush and grass mixture fire (more than one hectare)
19/11/2020,792239,9,157.00,Off-road vehicles or mobile equipment fire
19/11/2020,792241,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/11/2020,792292,4,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792243,14,523.53,Mutual Aid Given - FRV
19/11/2020,792245,10,157.00,Off-road vehicles or mobile equipment fire
19/11/2020,792242,12,624.00,Controlled burning
19/11/2020,792251,27,921.00,Dispatched and cancelled en-route
19/11/2020,792247,,523.53,Mutual Aid Given - FRV
19/11/2020,792244,14,0.00,Type of incident undetermined
19/11/2020,792291,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792253,14,121.00,"Foodstuffs burnt, confined to cooking equipment"
19/11/2020,792246,8,523.53,Mutual Aid Given - FRV
19/11/2020,792248,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792250,10,113.00,Fire damaging contents only
19/11/2020,792288,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792254,2,523.53,Mutual Aid Given - FRV
19/11/2020,792256,11,433.00,Overheated motor
19/11/2020,792257,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792282,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792286,22,157.00,Off-road vehicles or mobile equipment fire
19/11/2020,792281,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792259,15,331.00,Lock-in
19/11/2020,792263,2,523.53,Mutual Aid Given - FRV
19/11/2020,792269,14,173.20,Small grass fire (One hectare or less)
19/11/2020,792271,27,523.53,Mutual Aid Given - FRV
19/11/2020,792274,14,523.53,Mutual Aid Given - FRV
19/11/2020,792264,5,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/11/2020,792280,20,352.10,Vehicle accident-with injuries
19/11/2020,792270,8,523.53,Mutual Aid Given - FRV
19/11/2020,792284,2,436.00,"Arcing, shorted electrical equipment"
19/11/2020,792272,14,523.53,Mutual Aid Given - FRV
19/11/2020,792277,8,523.53,Mutual Aid Given - FRV
19/11/2020,792278,16,756.00,Cooking fumes - toast or foodstuffs etc
19/11/2020,792273,2,350.00,"Extrication, rescue; insuff info to classify"
19/11/2020,792275,17,751.00,Smoke detector operated-no fire-smoke from other location
19/11/2020,792300,2,415.30,Major fuel or other flammable liquid spill/leak - 201 or more litres
19/11/2020,792290,14,523.53,Mutual Aid Given - FRV
19/11/2020,792364,8,112.00,Fire damaging structure only
19/11/2020,792276,,523.53,Mutual Aid Given - FRV
19/11/2020,792279,,409.00,Hazardous condition not classified
19/11/2020,792285,14,523.53,Mutual Aid Given - FRV
19/11/2020,792295,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/11/2020,792283,15,711.00,"Malicious, mischievous false alarm"
19/11/2020,792287,18,514.00,Unauthorised burning
19/11/2020,792302,9,157.00,Off-road vehicles or mobile equipment fire
19/11/2020,792289,8,621.00,"Smoke scare, odour of smoke"
19/11/2020,792293,13,621.00,"Smoke scare, odour of smoke"
19/11/2020,792297,14,523.53,Mutual Aid Given - FRV
19/11/2020,792298,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/11/2020,792294,15,523.53,Mutual Aid Given - FRV
19/11/2020,792296,14,523.53,Mutual Aid Given - FRV
19/11/2020,792299,14,609.00,Good intent call not classified
19/11/2020,792301,18,621.00,"Smoke scare, odour of smoke"
19/11/2020,792304,15,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
19/11/2020,792303,7,413.00,Oil or other combustible liquid spill
19/11/2020,792305,14,523.53,Mutual Aid Given - FRV
19/11/2020,792307,17,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
19/11/2020,792306,14,523.53,Mutual Aid Given - FRV
19/11/2020,792308,16,352.10,Vehicle accident-with injuries
20/11/2020,792309,15,100.00,Fire or Explosion; insuff info to classify
20/11/2020,792315,,111.00,Fire damaging structure and contents
20/11/2020,792310,22,523.53,Mutual Aid Given - FRV
20/11/2020,792316,16,447.00,Carbon monoxide incident
20/11/2020,792312,14,159.00,Vehicle fire not classified
20/11/2020,792311,8,732.00,Smoke detector malfunction - monitored by fire service
20/11/2020,792314,17,184.00,Dumpster or other outside trash receptacle fire
20/11/2020,792317,18,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
20/11/2020,792318,13,621.00,"Smoke scare, odour of smoke"
20/11/2020,792320,7,742.00,Smoke detector malfunction - local
20/11/2020,792319,8,352.00,Vehicle accident-no injuries
20/11/2020,792321,13,435.00,Power line down
20/11/2020,792325,15,173.20,Small grass fire (One hectare or less)
20/11/2020,792322,7,624.00,Controlled burning
20/11/2020,792324,8,523.53,Mutual Aid Given - FRV
20/11/2020,792323,13,331.00,Lock-in
20/11/2020,792327,16,330.00,Lock in; insuff info to classify
20/11/2020,792335,15,352.10,Vehicle accident-with injuries
20/11/2020,792339,12,163.00,Grass fire (more than one hectare)
20/11/2020,792326,22,711.00,"Malicious, mischievous false alarm"
20/11/2020,792337,14,352.10,Vehicle accident-with injuries
20/11/2020,792340,14,523.53,Mutual Aid Given - FRV
20/11/2020,792328,23,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2020,792329,5,921.00,Dispatched and cancelled en-route
20/11/2020,792351,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2020,792352,8,521.00,Assist police or other governmental agency
20/11/2020,792331,27,523.53,Mutual Aid Given - FRV
20/11/2020,792330,14,523.53,Mutual Aid Given - FRV
20/11/2020,792334,8,523.53,Mutual Aid Given - FRV
20/11/2020,792332,13,352.10,Vehicle accident-with injuries
20/11/2020,792338,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2020,792336,24,523.53,Mutual Aid Given - FRV
20/11/2020,792347,13,523.53,Mutual Aid Given - FRV
20/11/2020,792342,11,352.10,Vehicle accident-with injuries
20/11/2020,792348,14,523.53,Mutual Aid Given - FRV
20/11/2020,792346,15,151.00,Passenger vehicle fire including buses
20/11/2020,792350,20,174.30,Cultivated grain or crop fire (one hectare or less)
20/11/2020,792344,15,0.00,Type of incident undetermined
20/11/2020,792345,23,709.00,False alarm or false call not classified
20/11/2020,792343,12,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2020,792354,8,139.13,Solar panel fire
20/11/2020,792356,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2020,792495,24,523.23,Mutual Aid Given - DELWP
20/11/2020,792355,9,352.00,Vehicle accident-no injuries
20/11/2020,792349,8,352.10,Vehicle accident-with injuries
20/11/2020,792353,8,157.00,Off-road vehicles or mobile equipment fire
20/11/2020,792359,27,157.00,Off-road vehicles or mobile equipment fire
20/11/2020,792358,7,624.00,Controlled burning
20/11/2020,792362,20,173.20,Small grass fire (One hectare or less)
20/11/2020,792357,2,331.00,Lock-in
20/11/2020,792361,15,171.00,Forest or wood fire (one hectare or less)
20/11/2020,792360,14,331.00,Lock-in
20/11/2020,792363,16,352.10,Vehicle accident-with injuries
20/11/2020,792367,23,624.00,Controlled burning
20/11/2020,792366,8,351.00,Extrications of victim(s) from mobile property
20/11/2020,792387,5,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2020,792365,14,523.53,Mutual Aid Given - FRV
20/11/2020,792368,13,921.00,Dispatched and cancelled en-route
20/11/2020,1080300,27,523.53,Mutual Aid Given - FRV
20/11/2020,792369,8,301.30,Animal Rescue
20/11/2020,792373,8,352.10,Vehicle accident-with injuries
20/11/2020,792374,15,352.10,Vehicle accident-with injuries
20/11/2020,792370,8,523.53,Mutual Aid Given - FRV
20/11/2020,792372,12,173.20,Small grass fire (One hectare or less)
20/11/2020,792395,23,709.00,False alarm or false call not classified
20/11/2020,792371,27,523.53,Mutual Aid Given - FRV
20/11/2020,792383,15,173.20,Small grass fire (One hectare or less)
20/11/2020,792377,8,352.00,Vehicle accident-no injuries
20/11/2020,792382,,523.53,Mutual Aid Given - FRV
20/11/2020,792381,23,173.20,Small grass fire (One hectare or less)
20/11/2020,792406,22,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
20/11/2020,792375,15,621.00,"Smoke scare, odour of smoke"
20/11/2020,792376,13,523.53,Mutual Aid Given - FRV
20/11/2020,792378,22,523.53,Mutual Aid Given - FRV
20/11/2020,792384,27,523.53,Mutual Aid Given - FRV
20/11/2020,792386,27,523.53,Mutual Aid Given - FRV
20/11/2020,792379,23,624.00,Controlled burning
20/11/2020,792380,8,523.53,Mutual Aid Given - FRV
20/11/2020,792385,8,523.53,Mutual Aid Given - FRV
20/11/2020,792389,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2020,792394,22,621.00,"Smoke scare, odour of smoke"
20/11/2020,792388,2,624.00,Controlled burning
20/11/2020,792390,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/11/2020,792400,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2020,792392,5,352.10,Vehicle accident-with injuries
20/11/2020,792391,12,621.00,"Smoke scare, odour of smoke"
20/11/2020,792396,13,523.53,Mutual Aid Given - FRV
20/11/2020,792397,13,523.53,Mutual Aid Given - FRV
20/11/2020,792401,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/11/2020,792399,13,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
20/11/2020,792398,8,523.53,Mutual Aid Given - FRV
20/11/2020,792393,2,522.00,Police matter
20/11/2020,792410,8,700.00,False alarm or false call; insuff info to classify
20/11/2020,792405,14,523.53,Mutual Aid Given - FRV
20/11/2020,792402,22,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/11/2020,792403,27,523.53,Mutual Aid Given - FRV
20/11/2020,1080297,15,135.00,Fence fire
20/11/2020,792404,24,523.53,Mutual Aid Given - FRV
20/11/2020,1080326,7,523.53,Mutual Aid Given - FRV
20/11/2020,1080330,7,523.53,Mutual Aid Given - FRV
20/11/2020,792407,14,523.53,Mutual Aid Given - FRV
20/11/2020,792416,18,173.20,Small grass fire (One hectare or less)
20/11/2020,792409,27,112.00,Fire damaging structure only
20/11/2020,792408,2,624.00,Controlled burning
20/11/2020,792411,22,624.00,Controlled burning
20/11/2020,792412,15,624.00,Controlled burning
20/11/2020,792415,18,514.00,Unauthorised burning
20/11/2020,792413,11,301.30,Animal Rescue
20/11/2020,792421,20,352.10,Vehicle accident-with injuries
20/11/2020,792414,8,523.53,Mutual Aid Given - FRV
20/11/2020,792418,11,624.00,Controlled burning
20/11/2020,792419,14,523.53,Mutual Aid Given - FRV
20/11/2020,792420,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/11/2020,792417,13,623.00,Alarm sounded - no evidence of fire
20/11/2020,792422,13,523.53,Mutual Aid Given - FRV
20/11/2020,792426,8,111.00,Fire damaging structure and contents
20/11/2020,792424,22,731.00,Sprinkler malfunction - monitored by fire service
21/11/2020,792437,24,523.53,Mutual Aid Given - FRV
21/11/2020,792423,7,732.00,Smoke detector malfunction - monitored by fire service
21/11/2020,792425,14,523.53,Mutual Aid Given - FRV
21/11/2020,792428,10,609.00,Good intent call not classified
21/11/2020,792429,8,523.53,Mutual Aid Given - FRV
21/11/2020,792494,15,111.00,Fire damaging structure and contents
21/11/2020,792430,7,523.53,Mutual Aid Given - FRV
21/11/2020,792431,8,523.53,Mutual Aid Given - FRV
21/11/2020,792511,18,111.00,Fire damaging structure and contents
21/11/2020,792432,15,352.00,Vehicle accident-no injuries
21/11/2020,792433,8,523.53,Mutual Aid Given - FRV
21/11/2020,792434,7,113.00,Fire damaging contents only
21/11/2020,792438,6,621.00,"Smoke scare, odour of smoke"
21/11/2020,792435,20,708.30,Building management reset fire alarm panel prior to arrival - cause unknown
21/11/2020,1080294,2,189.00,Outside refuse fire not classified
21/11/2020,792480,13,189.00,Outside refuse fire not classified
21/11/2020,792436,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792439,20,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/11/2020,792445,8,523.53,Mutual Aid Given - FRV
21/11/2020,792447,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792444,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792441,8,331.00,Lock-in
21/11/2020,792443,2,151.00,Passenger vehicle fire including buses
21/11/2020,792442,18,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2020,792448,7,523.53,Mutual Aid Given - FRV
21/11/2020,792451,20,352.00,Vehicle accident-no injuries
21/11/2020,792446,13,523.53,Mutual Aid Given - FRV
21/11/2020,792450,13,523.53,Mutual Aid Given - FRV
21/11/2020,792449,8,624.00,Controlled burning
21/11/2020,792452,8,621.00,"Smoke scare, odour of smoke"
21/11/2020,792453,20,624.00,Controlled burning
21/11/2020,792455,10,173.20,Small grass fire (One hectare or less)
21/11/2020,792454,8,331.00,Lock-in
21/11/2020,792456,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792459,27,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/11/2020,792461,11,151.00,Passenger vehicle fire including buses
21/11/2020,792471,22,156.00,"Camper, caravan or rec. vehicle fire (not on blocks or used as a building)"
21/11/2020,792457,27,624.00,Controlled burning
21/11/2020,792458,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/11/2020,792466,2,351.00,Extrications of victim(s) from mobile property
21/11/2020,792460,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2020,792465,5,753.00,Gas detector operated-no gas detected
21/11/2020,792463,13,523.53,Mutual Aid Given - FRV
21/11/2020,792467,7,352.00,Vehicle accident-no injuries
21/11/2020,792483,7,171.00,Forest or wood fire (one hectare or less)
21/11/2020,792469,22,173.20,Small grass fire (One hectare or less)
21/11/2020,792477,22,352.00,Vehicle accident-no injuries
21/11/2020,792464,27,514.00,Unauthorised burning
21/11/2020,792462,15,921.00,Dispatched and cancelled en-route
21/11/2020,792489,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/11/2020,792484,22,765.00,Alarm activation due to workmen or occupier activities
21/11/2020,792468,13,523.53,Mutual Aid Given - FRV
21/11/2020,792476,22,523.53,Mutual Aid Given - FRV
21/11/2020,792472,7,352.10,Vehicle accident-with injuries
21/11/2020,792479,14,621.00,"Smoke scare, odour of smoke"
21/11/2020,792470,20,331.00,Lock-in
21/11/2020,792473,22,624.00,Controlled burning
21/11/2020,792488,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792499,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792481,20,,
21/11/2020,792474,7,756.00,Cooking fumes - toast or foodstuffs etc
21/11/2020,792502,10,157.00,Off-road vehicles or mobile equipment fire
21/11/2020,792475,14,523.53,Mutual Aid Given - FRV
21/11/2020,792487,22,151.00,Passenger vehicle fire including buses
21/11/2020,792492,22,173.20,Small grass fire (One hectare or less)
21/11/2020,792478,13,732.00,Smoke detector malfunction - monitored by fire service
21/11/2020,792482,7,523.53,Mutual Aid Given - FRV
21/11/2020,792503,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792485,14,332.30,Lock-out
21/11/2020,792493,13,621.00,"Smoke scare, odour of smoke"
21/11/2020,792504,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792501,16,174.30,Cultivated grain or crop fire (one hectare or less)
21/11/2020,792496,14,352.00,Vehicle accident-no injuries
21/11/2020,792490,23,523.53,Mutual Aid Given - FRV
21/11/2020,792497,13,150.00,Vehicle fire; insuff info to classify
21/11/2020,792491,6,921.00,Dispatched and cancelled en-route
21/11/2020,792510,6,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/11/2020,792513,7,900.00,Other condition
21/11/2020,792500,20,736.00,Heat detector malfunction - privately monitored
21/11/2020,792498,13,523.53,Mutual Aid Given - FRV
21/11/2020,792508,2,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/11/2020,792512,2,352.10,Vehicle accident-with injuries
21/11/2020,792516,5,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792506,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792505,14,523.53,Mutual Aid Given - FRV
21/11/2020,792509,20,736.00,Heat detector malfunction - privately monitored
21/11/2020,792698,16,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792507,8,523.53,Mutual Aid Given - FRV
21/11/2020,792514,22,624.00,Controlled burning
21/11/2020,792518,8,523.53,Mutual Aid Given - FRV
21/11/2020,792515,7,624.00,Controlled burning
21/11/2020,792517,2,157.00,Off-road vehicles or mobile equipment fire
21/11/2020,792523,8,523.53,Mutual Aid Given - FRV
21/11/2020,792520,14,742.00,Smoke detector malfunction - local
21/11/2020,792519,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792521,13,523.53,Mutual Aid Given - FRV
21/11/2020,792522,8,514.00,Unauthorised burning
21/11/2020,792524,2,625.00,"Barbecue, hangi"
21/11/2020,792536,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792525,2,111.00,Fire damaging structure and contents
21/11/2020,792527,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2020,792526,22,621.00,"Smoke scare, odour of smoke"
21/11/2020,792529,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2020,792543,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792531,15,,
21/11/2020,792528,20,921.00,Dispatched and cancelled en-route
21/11/2020,792542,15,173.20,Small grass fire (One hectare or less)
21/11/2020,792533,5,611.00,Wrong location
21/11/2020,792535,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792530,14,523.53,Mutual Aid Given - FRV
21/11/2020,792545,22,157.00,Off-road vehicles or mobile equipment fire
21/11/2020,792532,13,624.00,Controlled burning
21/11/2020,792538,14,523.53,Mutual Aid Given - FRV
21/11/2020,792539,14,523.53,Mutual Aid Given - FRV
21/11/2020,792534,4,523.53,Mutual Aid Given - FRV
21/11/2020,792537,15,173.20,Small grass fire (One hectare or less)
21/11/2020,792540,11,625.00,"Barbecue, hangi"
21/11/2020,792548,12,624.00,Controlled burning
21/11/2020,792544,23,624.00,Controlled burning
21/11/2020,792547,15,624.00,Controlled burning
21/11/2020,792550,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2020,792541,15,624.00,Controlled burning
21/11/2020,792546,4,523.53,Mutual Aid Given - FRV
21/11/2020,792549,8,352.00,Vehicle accident-no injuries
21/11/2020,792554,13,151.00,Passenger vehicle fire including buses
21/11/2020,792551,9,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2020,792553,8,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2020,792552,13,352.00,Vehicle accident-no injuries
21/11/2020,792556,27,523.53,Mutual Aid Given - FRV
21/11/2020,792560,7,523.53,Mutual Aid Given - FRV
21/11/2020,792558,6,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
21/11/2020,792557,8,708.30,Building management reset fire alarm panel prior to arrival - cause unknown
21/11/2020,792561,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
22/11/2020,792572,8,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
22/11/2020,792559,16,921.00,Dispatched and cancelled en-route
22/11/2020,792562,27,523.53,Mutual Aid Given - FRV
22/11/2020,792563,8,732.00,Smoke detector malfunction - monitored by fire service
22/11/2020,792568,7,421.00,"Explosive, bomb removal (for bomb scare use 628)"
22/11/2020,792565,2,111.00,Fire damaging structure and contents
22/11/2020,792567,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/11/2020,792566,27,523.53,Mutual Aid Given - FRV
22/11/2020,792564,7,523.53,Mutual Aid Given - FRV
22/11/2020,792569,8,120.00,Fire in building confined within non-combustible container with no other flame damage; insuff info to classify
22/11/2020,792570,23,184.00,Dumpster or other outside trash receptacle fire
22/11/2020,792571,7,732.00,Smoke detector malfunction - monitored by fire service
22/11/2020,792573,13,521.00,Assist police or other governmental agency
22/11/2020,792626,16,151.00,Passenger vehicle fire including buses
22/11/2020,792576,8,352.00,Vehicle accident-no injuries
22/11/2020,792574,22,184.00,Dumpster or other outside trash receptacle fire
22/11/2020,792575,13,732.00,Smoke detector malfunction - monitored by fire service
22/11/2020,792577,15,111.00,Fire damaging structure and contents
22/11/2020,792578,27,523.53,Mutual Aid Given - FRV
22/11/2020,792580,14,,
22/11/2020,792579,14,352.00,Vehicle accident-no injuries
22/11/2020,792584,8,151.00,Passenger vehicle fire including buses
22/11/2020,792581,23,742.00,Smoke detector malfunction - local
22/11/2020,792587,10,352.10,Vehicle accident-with injuries
22/11/2020,792582,14,523.53,Mutual Aid Given - FRV
22/11/2020,792588,14,352.10,Vehicle accident-with injuries
22/11/2020,792591,24,732.00,Smoke detector malfunction - monitored by fire service
22/11/2020,792586,14,514.00,Unauthorised burning
22/11/2020,792585,14,609.00,Good intent call not classified
22/11/2020,792589,18,173.20,Small grass fire (One hectare or less)
22/11/2020,792596,7,523.53,Mutual Aid Given - FRV
22/11/2020,792590,13,765.00,Alarm activation due to workmen or occupier activities
22/11/2020,792592,14,523.53,Mutual Aid Given - FRV
22/11/2020,792593,2,171.00,Forest or wood fire (one hectare or less)
22/11/2020,792597,14,523.53,Mutual Aid Given - FRV
22/11/2020,792595,11,331.00,Lock-in
22/11/2020,792594,7,523.53,Mutual Aid Given - FRV
22/11/2020,792600,14,523.53,Mutual Aid Given - FRV
22/11/2020,792598,13,523.53,Mutual Aid Given - FRV
